name,falsePositive,truePositive
frame_2527.jpg,False,True
frame_2528.jpg,False,True
frame_2529.jpg,False,True
frame_2530.jpg,False,True
frame_2532.jpg,False,True
frame_2533.jpg,False,True
frame_2536.jpg,False,True
frame_2537.jpg,False,True
frame_2552.jpg,False,True
frame_2553.jpg,False,True
frame_2555.jpg,False,True
frame_2561.jpg,False,True
frame_2562.jpg,False,True
frame_2564.jpg,False,True
frame_2635.jpg,True,False
frame_2636.jpg,False,True
frame_2637.jpg,False,True
frame_2638.jpg,False,True
frame_2639.jpg,False,True
frame_2640.jpg,True,False
frame_2641.jpg,False,True
frame_2642.jpg,False,True
frame_2643.jpg,False,True
frame_2646.jpg,False,True
frame_2647.jpg,False,True
frame_2648.jpg,False,True
frame_2649.jpg,False,True
frame_2650.jpg,False,True
frame_2655.jpg,False,True
frame_2656.jpg,False,True
frame_2657.jpg,False,True
frame_2658.jpg,True,False
frame_2659.jpg,False,True
frame_2660.jpg,False,True
frame_2661.jpg,False,True
frame_2662.jpg,True,False
frame_2663.jpg,False,True
frame_3100.jpg,False,True
frame_3102.jpg,False,True
frame_3106.jpg,False,True
frame_3108.jpg,False,True
frame_3109.jpg,False,True
frame_3110.jpg,False,True
frame_3111.jpg,False,True
frame_3112.jpg,False,True
frame_3113.jpg,False,True
frame_3114.jpg,False,True
frame_3115.jpg,True,False
frame_3116.jpg,False,True
frame_3117.jpg,True,False
frame_3123.jpg,False,True
frame_3124.jpg,False,True
frame_3125.jpg,False,True
frame_3126.jpg,False,True
frame_3127.jpg,False,True
frame_3128.jpg,False,True
frame_3129.jpg,False,True
frame_3130.jpg,False,True
frame_3131.jpg,False,True
frame_3132.jpg,False,True
frame_3133.jpg,False,True
frame_3134.jpg,False,True
frame_3136.jpg,False,True
frame_3138.jpg,False,True
frame_3140.jpg,False,True
frame_3144.jpg,False,True
frame_3148.jpg,False,True
frame_3149.jpg,False,True
frame_3150.jpg,False,True
frame_3154.jpg,False,True
frame_3155.jpg,False,True
frame_3160.jpg,False,True
frame_3161.jpg,False,True
frame_3164.jpg,False,True
frame_3165.jpg,False,True
frame_3166.jpg,False,True
frame_3168.jpg,False,True
frame_3169.jpg,False,True
frame_3170.jpg,False,True
frame_3171.jpg,False,True
frame_3172.jpg,False,True
frame_3173.jpg,False,True
frame_3174.jpg,False,True
frame_3175.jpg,False,True
frame_3176.jpg,True,False
frame_3177.jpg,True,False
frame_3178.jpg,True,False
frame_3181.jpg,True,False
frame_3182.jpg,True,False
frame_3183.jpg,False,True
frame_3184.jpg,False,True
frame_3185.jpg,False,True
frame_3186.jpg,False,True
frame_3187.jpg,False,True
frame_3188.jpg,False,True
frame_3190.jpg,False,True
frame_3191.jpg,False,True
frame_3192.jpg,False,True
frame_3193.jpg,False,True
frame_3195.jpg,False,True
frame_3203.jpg,False,True
frame_3204.jpg,False,True
frame_3205.jpg,False,True
frame_3208.jpg,False,True
frame_3209.jpg,False,True
frame_3217.jpg,False,True
frame_3218.jpg,False,True
frame_3220.jpg,False,True
frame_3225.jpg,False,True
frame_3227.jpg,False,True
frame_3228.jpg,False,True
frame_3231.jpg,False,True
frame_3234.jpg,False,True
frame_3235.jpg,False,True
frame_3236.jpg,False,True
frame_3237.jpg,False,True
frame_3239.jpg,False,True
frame_3240.jpg,False,True
frame_3243.jpg,False,True
frame_3245.jpg,False,True
frame_3247.jpg,False,True
frame_3250.jpg,False,True
frame_3251.jpg,False,True
frame_3259.jpg,False,True
frame_3263.jpg,False,True
frame_3264.jpg,False,True
frame_3266.jpg,False,True
frame_3267.jpg,False,True
frame_3268.jpg,False,True
frame_3269.jpg,False,True
frame_3270.jpg,False,True
frame_3271.jpg,False,True
frame_3273.jpg,False,True
frame_3274.jpg,False,True
frame_3276.jpg,False,True
frame_3277.jpg,False,True
frame_3279.jpg,False,True
frame_3280.jpg,False,True
frame_3281.jpg,False,True
frame_3282.jpg,False,True
frame_3284.jpg,False,True
frame_3286.jpg,False,True
frame_3287.jpg,False,True
frame_3288.jpg,False,True
frame_3289.jpg,True,False
frame_3290.jpg,False,True
frame_3295.jpg,False,True
frame_3297.jpg,False,True
frame_3299.jpg,False,True
frame_3300.jpg,False,True
frame_3301.jpg,False,True
frame_3302.jpg,False,True
frame_3303.jpg,False,True
frame_3304.jpg,False,True
frame_3306.jpg,False,True
frame_3307.jpg,False,True
frame_3308.jpg,False,True
frame_3311.jpg,False,True
frame_3312.jpg,False,True
frame_3313.jpg,False,True
frame_3315.jpg,False,True
frame_3316.jpg,False,True
frame_3317.jpg,False,True
frame_3318.jpg,False,True
frame_3320.jpg,False,True
frame_3322.jpg,False,True
frame_3323.jpg,False,True
frame_3324.jpg,False,True
frame_3325.jpg,False,True
frame_3326.jpg,False,True
frame_3327.jpg,False,True
frame_3328.jpg,False,True
frame_3331.jpg,False,True
frame_3334.jpg,False,True
frame_3336.jpg,False,True
frame_3338.jpg,False,True
frame_3339.jpg,False,True
frame_3340.jpg,False,True
frame_3341.jpg,False,True
frame_3342.jpg,False,True
frame_3343.jpg,False,True
frame_3346.jpg,False,True
frame_3347.jpg,False,True
frame_3348.jpg,False,True
frame_3350.jpg,False,True
frame_3351.jpg,False,True
frame_3352.jpg,False,True
frame_3353.jpg,False,True
frame_3354.jpg,False,True
frame_3355.jpg,False,True
frame_3358.jpg,False,True
frame_3359.jpg,False,True
frame_3361.jpg,False,True
frame_3362.jpg,False,True
frame_3363.jpg,False,True
frame_3364.jpg,True,False
frame_3365.jpg,True,False
frame_3368.jpg,False,True
frame_3374.jpg,False,True
frame_3375.jpg,False,True
frame_3376.jpg,False,True
frame_3377.jpg,False,True
frame_3378.jpg,False,True
frame_3379.jpg,False,True
frame_3381.jpg,False,True
frame_3382.jpg,False,True
frame_3383.jpg,False,True
frame_3390.jpg,False,True
frame_3391.jpg,False,True
frame_3392.jpg,False,True
frame_3393.jpg,False,True
frame_3394.jpg,False,True
frame_3395.jpg,False,True
frame_3396.jpg,False,True
frame_3397.jpg,False,True
frame_3398.jpg,False,True
frame_3399.jpg,False,True
frame_3403.jpg,False,True
frame_3404.jpg,False,True
frame_3408.jpg,False,True
frame_3409.jpg,False,True
frame_3410.jpg,False,True
frame_3411.jpg,False,True
frame_3414.jpg,False,True
frame_3415.jpg,False,True
frame_3417.jpg,False,True
frame_3418.jpg,False,True
frame_3419.jpg,False,True
frame_3420.jpg,False,True
frame_3421.jpg,False,True
frame_3422.jpg,False,True
frame_3423.jpg,False,True
frame_3424.jpg,False,True
frame_3425.jpg,False,True
frame_3426.jpg,False,True
frame_3427.jpg,False,True
frame_3428.jpg,False,True
frame_3430.jpg,False,True
frame_3434.jpg,False,True
frame_3439.jpg,False,True
frame_3441.jpg,False,True
frame_3443.jpg,False,True
frame_3445.jpg,False,True
frame_3446.jpg,False,True
frame_3449.jpg,False,True
frame_3450.jpg,False,True
frame_3452.jpg,False,True
frame_3455.jpg,False,True
frame_3457.jpg,False,True
frame_3458.jpg,False,True
frame_3466.jpg,False,True
frame_3472.jpg,False,True
frame_3473.jpg,False,True
frame_3474.jpg,False,True
frame_3475.jpg,False,True
frame_3476.jpg,False,True
frame_3477.jpg,False,True
frame_3481.jpg,False,True
frame_3479.jpg,False,True
frame_3482.jpg,True,False
frame_3491.jpg,True,False
frame_3494.jpg,True,False
frame_3501.jpg,True,False
frame_3502.jpg,False,True
frame_3503.jpg,False,True
frame_3504.jpg,False,True
frame_3505.jpg,False,True
frame_3506.jpg,False,True
frame_3508.jpg,False,True
frame_3510.jpg,False,True
frame_3511.jpg,False,True
frame_3512.jpg,False,True
frame_3514.jpg,False,True
frame_3519.jpg,False,True
frame_3520.jpg,True,False
frame_3524.jpg,True,False
frame_3525.jpg,False,True
frame_3526.jpg,False,True
frame_3529.jpg,False,True
frame_3530.jpg,False,True
frame_3533.jpg,False,True
frame_3534.jpg,False,True
frame_3535.jpg,False,True
frame_3536.jpg,False,True
frame_3538.jpg,False,True
frame_3539.jpg,False,True
frame_3541.jpg,False,True
frame_3542.jpg,False,True
frame_3543.jpg,False,True
frame_3544.jpg,False,True
frame_3545.jpg,False,True
frame_3548.jpg,False,True
frame_3553.jpg,False,True
frame_3555.jpg,False,True
frame_3557.jpg,False,True
frame_3558.jpg,False,True
frame_3560.jpg,False,True
frame_3561.jpg,False,True
frame_3562.jpg,False,True
frame_3563.jpg,False,True
frame_3566.jpg,False,True
frame_3573.jpg,False,True
frame_3574.jpg,True,False
frame_3576.jpg,True,False
frame_3577.jpg,False,True
frame_3578.jpg,False,True
frame_3579.jpg,False,True
frame_3580.jpg,False,True
frame_3581.jpg,False,True
frame_3584.jpg,False,True
frame_3585.jpg,False,True
frame_3588.jpg,False,True
frame_3591.jpg,False,True
frame_3593.jpg,False,True
frame_3594.jpg,False,True
frame_3595.jpg,False,True
frame_3600.jpg,False,True
frame_3601.jpg,False,True
frame_3602.jpg,False,True
frame_3603.jpg,False,True
frame_3606.jpg,False,True
frame_3607.jpg,False,True
frame_3609.jpg,False,True
frame_3610.jpg,False,True
frame_3613.jpg,False,True
frame_3614.jpg,False,True
frame_3617.jpg,False,True
frame_3618.jpg,False,True
frame_3619.jpg,False,True
frame_3620.jpg,True,False
frame_3621.jpg,True,False
frame_3622.jpg,False,True
frame_3623.jpg,True,False
frame_3624.jpg,False,True
frame_3625.jpg,True,False
frame_3628.jpg,True,False
frame_3629.jpg,True,False
frame_3633.jpg,False,True
frame_3634.jpg,False,True
frame_3635.jpg,False,True
frame_3636.jpg,False,True
frame_3637.jpg,False,True
frame_3639.jpg,False,True
frame_3641.jpg,False,True
frame_3643.jpg,False,True
frame_3645.jpg,False,True
frame_3646.jpg,False,True
frame_3649.jpg,False,True
frame_3650.jpg,False,True
frame_3651.jpg,False,True
frame_3652.jpg,False,True
frame_3653.jpg,False,True
frame_3655.jpg,False,True
frame_3656.jpg,False,True
frame_3657.jpg,False,True
frame_3658.jpg,False,True
frame_3659.jpg,False,True
frame_3661.jpg,False,True
frame_3662.jpg,False,True
frame_3663.jpg,False,True
frame_3664.jpg,False,True
frame_3665.jpg,False,True
frame_3669.jpg,False,True
frame_3670.jpg,False,True
frame_3671.jpg,False,True
frame_3672.jpg,False,True
frame_3673.jpg,False,True
frame_3674.jpg,False,True
frame_3675.jpg,False,True
frame_3676.jpg,False,True
frame_3677.jpg,False,True
frame_3678.jpg,False,True
frame_3679.jpg,False,True
frame_3680.jpg,False,True
frame_3681.jpg,False,True
frame_3684.jpg,False,True
frame_3685.jpg,False,True
frame_3686.jpg,False,True
frame_3687.jpg,false,True
frame_3688.jpg,False,True
frame_3689.jpg,True,False
frame_3691.jpg,True,False
frame_3692.jpg,True,False
frame_3693.jpg,True,False
frame_3697.jpg,False,True
frame_3698.jpg,False,True
frame_3699.jpg,False,True
frame_3701.jpg,False,True
frame_3702.jpg,False,True
frame_3703.jpg,False,True
frame_3704.jpg,False,True
frame_3705.jpg,False,True
frame_3706.jpg,False,True
frame_3707.jpg,False,True
frame_3708.jpg,False,True
frame_3709.jpg,False,True
frame_3710.jpg,False,True
frame_3711.jpg,False,True
frame_3712.jpg,False,True
frame_3716.jpg,False,True
frame_3717.jpg,False,True
frame_3718.jpg,False,True
frame_3720.jpg,False,True
frame_3723.jpg,False,True
frame_3724.jpg,False,True
frame_3726.jpg,False,True
frame_3727.jpg,False,True
frame_3728.jpg,False,True
frame_3733.jpg,False,True
frame_3734.jpg,False,True
frame_3735.jpg,False,True
frame_3736.jpg,False,True
frame_3737.jpg,False,True
frame_3738.jpg,False,True
frame_3739.jpg,False,True
frame_3740.jpg,False,True
frame_3741.jpg,False,True
frame_3742.jpg,False,True
frame_3743.jpg,False,True
frame_3746.jpg,False,True
frame_3750.jpg,True,False
frame_3751.jpg,False,True
frame_3753.jpg,True,False
frame_3757.jpg,True,False
frame_3758.jpg,True,False
frame_3759.jpg,True,False
frame_3760.jpg,False,True
frame_3765.jpg,True,False
frame_3769.jpg,False,True
frame_3770.jpg,False,True
frame_3771.jpg,False,True
frame_3772.jpg,False,True
frame_3775.jpg,True,False
frame_3778.jpg,True,False
frame_3780.jpg,False,True
frame_3781.jpg,False,True
frame_3782.jpg,False,True
frame_3786.jpg,False,True
frame_3788.jpg,False,True
frame_3792.jpg,False,True
frame_3795.jpg,False,True
frame_3797.jpg,False,True
frame_3798.jpg,False,True
frame_3799.jpg,False,True
frame_3804.jpg,False,True
frame_3805.jpg,False,True
frame_3806.jpg,False,True
frame_3807.jpg,False,True
frame_3809.jpg,False,True
frame_3810.jpg,False,True
frame_3811.jpg,False,True
frame_3816.jpg,False,True
frame_3817.jpg,True,False
frame_3819.jpg,True,False
frame_3824.jpg,True,False
frame_3826.jpg,True,False
frame_3831.jpg,True,False
frame_3833.jpg,False,True
frame_3834.jpg,False,True
frame_3836.jpg,False,True
frame_3847.jpg,False,True
frame_3848.jpg,False,True
frame_3849.jpg,False,True
frame_3850.jpg,False,True
frame_3851.jpg,False,True
frame_3852.jpg,False,True
frame_3857.jpg,False,True
frame_3859.jpg,False,True
frame_3861.jpg,False,True
frame_3863.jpg,False,True
frame_3865.jpg,False,True
frame_3869.jpg,False,True
frame_3870.jpg,False,True
frame_3871.jpg,False,True
frame_3876.jpg,False,True
frame_3879.jpg,False,True
frame_3880.jpg,False,True
frame_3881.jpg,False,True
frame_3898.jpg,False,True
frame_3899.jpg,False,True
frame_3901.jpg,False,True
frame_3902.jpg,False,True
frame_3906.jpg,False,True
frame_3907.jpg,False,True
frame_3908.jpg,False,True
frame_4104.jpg,True,False
frame_4105.jpg,False,True
frame_4106.jpg,False,True
frame_4107.jpg,False,True
frame_4108.jpg,False,True
frame_4109.jpg,False,True
frame_4110.jpg,False,True
frame_4112.jpg,False,True
frame_4113.jpg,False,True
frame_4114.jpg,False,True
frame_4115.jpg,False,True
frame_4116.jpg,False,True
frame_4117.jpg,True,False
frame_4119.jpg,False,True
frame_4120.jpg,False,True
frame_4121.jpg,False,True
frame_4122.jpg,False,True
frame_4123.jpg,False,True
frame_4124.jpg,True,False
frame_4128.jpg,False,True
frame_4131.jpg,False,True
frame_4140.jpg,False,True
frame_4141.jpg,False,True
frame_4142.jpg,False,True
frame_4143.jpg,False,True
frame_4144.jpg,False,True
frame_4148.jpg,False,True
frame_4149.jpg,False,True
frame_4151.jpg,False,True
frame_4153.jpg,False,True
frame_4156.jpg,False,True
frame_4157.jpg,False,True
frame_4161.jpg,False,True
frame_4173.jpg,True,False
frame_4174.jpg,True,False
frame_4175.jpg,True,False
frame_4176.jpg,True,False
frame_4184.jpg,True,False
frame_4186.jpg,True,False
frame_4187.jpg,True,False
frame_4188.jpg,False,True
frame_4189.jpg,False,True
frame_4191.jpg,False,True
frame_4192.jpg,False,True
frame_4194.jpg,False,True
frame_4195.jpg,False,True
frame_4197.jpg,False,True
frame_4199.jpg,False,True
frame_4200.jpg,False,True
frame_4201.jpg,False,True
frame_4202.jpg,True,False
frame_4203.jpg,True,False
frame_4204.jpg,True,False
frame_4205.jpg,False,True
frame_4206.jpg,True,False
frame_4208.jpg,True,False
frame_4211.jpg,True,False
frame_4213.jpg,True,False
frame_4214.jpg,False,True
frame_4215.jpg,False,True
frame_4216.jpg,False,True
frame_4217.jpg,False,True
frame_4224.jpg,False,True
frame_4225.jpg,False,True
frame_4226.jpg,False,True
frame_4229.jpg,False,True
frame_4234.jpg,False,True
frame_4235.jpg,False,True
frame_4236.jpg,False,True
frame_4243.jpg,False,True
frame_4244.jpg,False,True
frame_4246.jpg,False,True
frame_4247.jpg,False,True
frame_4251.jpg,False,True
frame_4253.jpg,False,True
frame_4254.jpg,False,True
frame_4255.jpg,False,True
frame_4256.jpg,False,True
frame_4257.jpg,False,True
frame_4259.jpg,False,True
frame_4262.jpg,False,True
frame_4263.jpg,True,False
frame_4264.jpg,False,True
frame_4265.jpg,False,True
frame_4266.jpg,False,True
frame_4269.jpg,False,True
frame_4270.jpg,False,True
frame_4271.jpg,False,True
frame_4272.jpg,False,True
frame_4274.jpg,False,True
frame_4275.jpg,False,True
frame_4276.jpg,False,True
frame_4277.jpg,False,True
frame_4278.jpg,False,True
frame_4296.jpg,False,True
frame_4298.jpg,False,True
frame_4300.jpg,False,True
frame_4301.jpg,False,True
frame_4302.jpg,False,True
frame_4304.jpg,False,True
frame_4306.jpg,False,True
frame_4310.jpg,False,True
frame_4311.jpg,False,True
frame_4313.jpg,False,True
frame_4314.jpg,False,True
frame_4315.jpg,False,True
frame_4316.jpg,False,True
frame_4317.jpg,False,True
frame_4318.jpg,True,False
frame_4319.jpg,False,True
frame_4320.jpg,False,True
frame_4321.jpg,False,True
frame_4323.jpg,False,True
frame_4324.jpg,False,True
frame_4327.jpg,False,True
frame_4328.jpg,False,True
frame_4330.jpg,False,True
frame_4331.jpg,False,True
frame_4332.jpg,False,True
frame_4334.jpg,False,True
frame_4335.jpg,False,True
frame_4336.jpg,False,True
frame_4337.jpg,False,True
frame_4338.jpg,False,True
frame_4339.jpg,False,True
frame_4341.jpg,False,True
frame_4342.jpg,False,True
frame_4348.jpg,False,True
frame_4349.jpg,False,True
frame_4351.jpg,False,True
frame_4352.jpg,False,True
frame_4353.jpg,False,True
frame_4354.jpg,False,True
frame_4355.jpg,False,True
frame_4356.jpg,True,False
frame_4357.jpg,False,True
frame_4359.jpg,False,True
frame_4369.jpg,True,False
frame_4370.jpg,True,False
frame_4371.jpg,False,True
frame_4372.jpg,True,False
frame_4375.jpg,False,True
frame_4376.jpg,True,False
frame_4378.jpg,True,False
frame_4379.jpg,True,False
frame_4380.jpg,False,True
frame_4381.jpg,False,True
frame_4382.jpg,False,True
frame_4383.jpg,False,True
frame_4384.jpg,False,True
frame_4387.jpg,False,True
frame_4390.jpg,False,True
frame_4391.jpg,False,True
frame_4392.jpg,False,True
frame_4400.jpg,False,True
frame_4402.jpg,False,True
frame_4404.jpg,False,True
frame_4408.jpg,False,True
frame_4409.jpg,False,True
frame_4411.jpg,False,True
frame_4413.jpg,False,True
frame_4415.jpg,False,True
frame_4416.jpg,False,True
frame_4422.jpg,False,True
frame_4423.jpg,False,True
frame_4426.jpg,False,True
frame_4432.jpg,False,True
frame_4434.jpg,False,True
frame_4435.jpg,False,True
frame_4436.jpg,False,True
frame_4437.jpg,False,True
frame_4438.jpg,True,False
frame_4439.jpg,True,False
frame_4445.jpg,True,False
frame_4449.jpg,True,False
frame_4452.jpg,True,False
frame_4463.jpg,True,False
frame_4464.jpg,False,True
frame_4465.jpg,False,True
frame_4466.jpg,False,True
frame_4468.jpg,False,True
frame_4469.jpg,False,True
frame_4472.jpg,False,True
frame_4473.jpg,False,True
frame_4474.jpg,False,True
frame_4476.jpg,False,True
frame_4478.jpg,False,True
frame_4479.jpg,False,True
frame_4481.jpg,False,True
frame_4482.jpg,False,True
frame_4488.jpg,False,True
frame_4490.jpg,False,True
frame_4491.jpg,False,True
frame_4492.jpg,False,True
frame_5105.jpg,False,True
frame_5107.jpg,False,True
frame_5111.jpg,False,True
frame_5113.jpg,False,True
frame_5114.jpg,False,True
frame_5115.jpg,False,True
frame_5116.jpg,False,True
frame_5118.jpg,False,True
frame_5119.jpg,False,True
frame_5120.jpg,False,True
frame_5121.jpg,False,True
frame_5122.jpg,False,True
frame_5123.jpg,False,True
frame_5124.jpg,False,True
frame_5128.jpg,False,True
frame_5129.jpg,False,True
frame_5130.jpg,False,True
frame_5131.jpg,False,True
frame_5132.jpg,False,True
frame_5135.jpg,False,True
frame_5175.jpg,False,True
frame_5176.jpg,False,True
frame_5183.jpg,False,True
frame_5188.jpg,False,True
frame_5191.jpg,False,True
frame_5194.jpg,False,True
frame_5195.jpg,False,True
frame_5196.jpg,False,True
frame_5202.jpg,False,True
frame_5203.jpg,False,True
frame_5204.jpg,False,True
frame_5212.jpg,False,True
frame_5216.jpg,False,True
frame_5220.jpg,False,True
frame_5221.jpg,False,True
frame_5234.jpg,False,True
frame_5237.jpg,False,True
frame_5251.jpg,False,True
frame_5253.jpg,False,True
frame_5254.jpg,False,True
frame_5255.jpg,False,True
frame_5264.jpg,False,True
frame_5265.jpg,False,True
frame_5270.jpg,False,True
frame_5271.jpg,False,True
frame_5281.jpg,False,True
frame_5285.jpg,False,True
frame_5289.jpg,False,True
frame_5293.jpg,False,True
frame_5296.jpg,False,True
frame_5301.jpg,False,True
frame_5302.jpg,False,True
frame_5304.jpg,False,True
frame_5305.jpg,False,True
frame_5306.jpg,False,True
frame_5308.jpg,False,True
frame_5309.jpg,False,True
frame_5310.jpg,False,True
frame_5312.jpg,False,True
frame_5314.jpg,False,True
frame_5315.jpg,False,True
frame_5316.jpg,False,True
frame_5317.jpg,False,True
frame_5322.jpg,False,True
frame_5323.jpg,False,True
frame_5324.jpg,False,True
frame_5325.jpg,False,True
frame_5328.jpg,False,True
frame_5331.jpg,False,True
frame_5332.jpg,False,True
frame_5360.jpg,False,True
frame_5361.jpg,False,True
frame_5365.jpg,False,True
frame_5384.jpg,False,True
frame_5387.jpg,False,True
frame_5389.jpg,False,True
frame_5392.jpg,False,True
frame_5416.jpg,False,True
frame_5419.jpg,False,True
frame_5420.jpg,False,True
frame_5421.jpg,False,True
frame_5422.jpg,False,True
frame_5423.jpg,False,True
frame_5424.jpg,False,True
frame_5425.jpg,False,True
frame_5426.jpg,False,True
frame_5427.jpg,False,True
frame_5429.jpg,False,True
frame_5434.jpg,False,True
frame_5435.jpg,False,True
frame_5443.jpg,False,True
frame_5444.jpg,False,True
frame_5445.jpg,False,True
frame_5446.jpg,False,True
frame_5451.jpg,False,True
frame_5453.jpg,False,True
frame_5454.jpg,False,True
frame_5455.jpg,False,True
frame_5457.jpg,False,True
frame_5463.jpg,False,True
frame_5464.jpg,False,True
frame_5466.jpg,False,True
frame_5467.jpg,False,True
frame_5469.jpg,False,True
frame_5470.jpg,False,True
frame_5471.jpg,False,True
frame_5472.jpg,False,True
frame_5475.jpg,False,True
frame_5476.jpg,False,True
frame_5477.jpg,False,True
frame_5478.jpg,False,True
frame_5479.jpg,False,True
frame_5480.jpg,False,True
frame_5484.jpg,False,True
frame_5486.jpg,False,True
frame_5487.jpg,False,True
frame_5489.jpg,False,True
frame_5491.jpg,False,True
frame_5494.jpg,False,True
frame_5499.jpg,False,True
frame_5500.jpg,False,True
frame_5501.jpg,False,True
frame_5504.jpg,False,True
frame_5505.jpg,False,True
frame_5506.jpg,False,True
frame_5507.jpg,False,True
frame_5508.jpg,False,True
frame_5515.jpg,False,True
frame_5518.jpg,True,False
frame_5519.jpg,True,False
frame_5525.jpg,True,False
frame_5529.jpg,True,False
frame_5531.jpg,True,False
frame_5532.jpg,True,False
frame_5538.jpg,True,False
frame_5539.jpg,True,False
frame_5546.jpg,True,False
frame_5547.jpg,True,False
frame_5553.jpg,True,False
frame_5555.jpg,True,False
frame_5556.jpg,True,False
frame_5557.jpg,True,False
frame_5558.jpg,False,True
frame_5559.jpg,False,True
frame_5560.jpg,False,True
frame_5561.jpg,False,True
frame_5564.jpg,False,True
frame_5565.jpg,False,True
frame_5566.jpg,False,True
frame_5567.jpg,False,True
frame_5568.jpg,False,True
frame_5571.jpg,False,True
frame_5581.jpg,False,True
frame_5583.jpg,False,True
frame_5585.jpg,False,True
frame_5587.jpg,False,True
frame_5592.jpg,False,True
frame_5595.jpg,False,True
frame_5600.jpg,False,True
frame_5610.jpg,False,True
frame_5625.jpg,False,True
frame_5643.jpg,False,True
frame_5651.jpg,False,True
frame_5656.jpg,False,True
frame_5657.jpg,False,True
frame_5660.jpg,False,True
frame_5662.jpg,False,True
frame_5663.jpg,False,True
frame_5664.jpg,False,True
frame_5665.jpg,False,True
frame_5666.jpg,False,True
frame_5667.jpg,False,True
frame_5669.jpg,False,True
frame_5671.jpg,False,True
frame_5674.jpg,False,True
frame_5675.jpg,False,True
frame_5676.jpg,False,True
frame_5678.jpg,False,True
frame_5679.jpg,False,True
frame_5686.jpg,False,True
frame_5687.jpg,False,True
frame_5711.jpg,False,True
frame_5717.jpg,False,True
frame_5718.jpg,False,True
frame_5719.jpg,False,True
frame_5720.jpg,False,True
frame_5727.jpg,False,True
frame_5751.jpg,False,True
frame_5762.jpg,False,True
frame_5764.jpg,False,True
frame_5767.jpg,False,True
frame_5771.jpg,False,True
frame_5772.jpg,False,True
frame_5774.jpg,False,True
frame_5778.jpg,False,True
frame_5779.jpg,False,True
frame_5780.jpg,False,True
frame_5781.jpg,False,True
frame_5782.jpg,False,True
frame_5783.jpg,False,True
frame_5785.jpg,False,True
frame_5787.jpg,False,True
frame_5788.jpg,False,True
frame_5789.jpg,False,True
frame_5790.jpg,False,True
frame_5791.jpg,False,True
frame_5793.jpg,False,True
frame_5794.jpg,False,True
frame_5799.jpg,False,True
frame_5800.jpg,False,True
frame_5801.jpg,False,True
frame_5802.jpg,False,True
frame_5803.jpg,False,True
frame_5804.jpg,False,True
frame_5805.jpg,False,True
frame_5806.jpg,False,True
frame_5808.jpg,False,True
frame_5809.jpg,True,False
frame_5810.jpg,False,True
frame_5811.jpg,False,True
frame_5812.jpg,False,True
frame_5814.jpg,False,True
frame_5815.jpg,False,True
frame_5818.jpg,False,True
frame_5819.jpg,False,True
frame_5820.jpg,False,True
frame_5821.jpg,True,False
frame_5822.jpg,False,True
frame_5823.jpg,True,False
frame_5830.jpg,False,True
frame_5832.jpg,False,True
frame_5833.jpg,True,False
frame_5834.jpg,False,True
frame_5835.jpg,False,True
frame_5837.jpg,False,True
frame_5838.jpg,False,True
frame_5839.jpg,False,True
frame_5840.jpg,False,True
frame_5843.jpg,False,True
frame_5844.jpg,False,True
frame_5845.jpg,False,True
frame_5847.jpg,False,True
frame_5849.jpg,False,True
frame_5853.jpg,False,True
frame_5854.jpg,False,True
frame_5855.jpg,False,True
frame_5856.jpg,False,True
frame_5857.jpg,False,True
frame_5858.jpg,False,True
frame_5859.jpg,False,True
frame_5860.jpg,False,True
frame_5861.jpg,False,True
frame_5862.jpg,False,True
frame_5864.jpg,False,True
frame_5865.jpg,False,True
frame_5867.jpg,False,True
frame_5868.jpg,False,True
frame_5872.jpg,False,True
frame_5873.jpg,False,True
frame_5875.jpg,False,True
frame_5876.jpg,False,True
frame_5877.jpg,False,True
frame_5878.jpg,False,True
frame_5879.jpg,False,True
frame_5880.jpg,False,True
frame_5882.jpg,False,True
frame_5883.jpg,False,True
frame_5884.jpg,False,True
frame_5885.jpg,False,True
frame_5886.jpg,False,True
frame_5887.jpg,False,True
frame_5890.jpg,False,True
frame_5892.jpg,False,True
frame_5896.jpg,False,True
frame_5901.jpg,False,True
frame_5902.jpg,False,True
frame_5903.jpg,False,True
frame_5904.jpg,False,True
frame_5905.jpg,False,True
frame_6100.jpg,False,True
frame_6101.jpg,False,True
frame_6102.jpg,False,True
frame_6103.jpg,False,True
frame_6108.jpg,False,True
frame_6109.jpg,False,True
frame_6111.jpg,False,True
frame_6112.jpg,False,True
frame_6115.jpg,False,True
frame_6116.jpg,False,True
frame_6117.jpg,False,True
frame_6120.jpg,False,True
frame_6121.jpg,False,True
frame_6123.jpg,False,True
frame_6125.jpg,False,True
frame_6126.jpg,False,True
frame_6127.jpg,False,True
frame_6128.jpg,False,True
frame_6129.jpg,False,True
frame_6130.jpg,False,True
frame_6131.jpg,False,True
frame_6132.jpg,False,True
frame_6133.jpg,False,True
frame_6135.jpg,False,True
frame_6140.jpg,False,True
frame_6142.jpg,False,True
frame_6143.jpg,False,True
frame_6144.jpg,False,True
frame_6146.jpg,False,True
frame_6147.jpg,False,True
frame_6148.jpg,False,True
frame_6150.jpg,False,True
frame_6151.jpg,False,True
frame_6152.jpg,False,True
frame_6153.jpg,False,True
frame_6154.jpg,False,True
frame_6156.jpg,False,True
frame_6157.jpg,False,True
frame_6158.jpg,False,True
frame_6159.jpg,False,True
frame_6161.jpg,False,True
